Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
365,4.175000000000001,13.8,0.0
366,4.025,13.8,0.0
367,1.25,13.8,0.0
368,5.95,13.8,0.0
369,2.725,13.8,0.0
370,1.75,13.8,0.0
371,1.25,13.8,0.0
372,2.475,13.8,0.0
373,1.5,13.8,0.0
374,1.75,13.8,0.0
375,1.25,13.8,0.0
376,2.225,13.8,0.0
377,1.5,13.8,0.0
378,2.225,13.8,0.0
379,2.475,13.8,0.0
380,3.0,13.8,0.0
381,1.5,13.8,0.0
382,1.25,13.8,0.0
383,2.25,13.8,0.0
384,2.0,13.8,0.0
385,1.0,13.8,0.0
386,2.225,13.8,0.0
387,1.25,13.8,0.0
388,2.475,13.8,0.0
389,1.5,13.8,0.0
390,1.25,13.8,0.0
391,1.25,13.8,0.0
392,2.0,13.8,0.0
393,0.75,13.8,0.0
394,1.75,13.8,0.0
395,1.0,13.8,0.0
396,2.0,13.8,0.0
397,1.25,13.8,0.0
398,1.75,13.8,0.0
399,1.75,13.8,0.0
400,1.75,13.8,0.0
401,1.0,13.8,0.0
402,1.75,13.8,0.0
403,1.0,13.8,0.0
404,2.0,13.8,0.0
405,1.0,13.8,0.0
406,1.75,13.8,0.0
407,1.5,13.8,0.0
408,2.0,13.8,0.0
409,1.475,13.8,0.0
410,2.225,13.8,0.0
411,1.25,13.8,0.0
412,2.0,13.8,0.0
413,1.5,13.8,0.0
414,1.75,13.8,0.0
415,1.5,13.8,0.0
416,1.75,13.8,0.0
417,1.5,13.8,0.0
418,2.0,13.8,0.0
419,0.75,13.8,0.0
420,2.225,13.8,0.0
421,0.75,13.8,0.0
422,2.25,13.8,0.0
423,0.75,13.8,0.0
424,1.5,13.8,0.0
425,1.95,13.8,0.0
426,2.0,13.8,0.0
427,1.25,13.8,0.0
428,1.75,13.8,0.0
429,1.475,13.8,0.0
430,1.5,13.8,0.0
431,1.0,13.8,0.0
432,2.7,13.8,0.0
433,1.25,13.8,0.0
434,1.725,13.8,0.0
435,1.75,13.8,0.0
436,2.25,13.8,0.0
437,1.25,13.8,0.0
438,2.225,13.8,0.0
439,1.25,13.8,0.0
440,2.25,13.8,0.0
441,1.25,13.8,0.0
442,2.0,13.8,0.0
443,1.5,13.8,0.0
444,2.0,13.8,0.0
445,1.975,13.8,0.0
446,1.75,13.8,0.0
447,2.25,13.8,0.0
448,2.25,13.8,0.0
449,1.25,13.8,0.0
450,2.0,13.8,0.0
451,1.5,13.8,0.0
452,2.5,13.8,0.0
453,1.0,13.8,0.0
454,2.0,13.8,0.0
455,1.0,13.8,0.0
456,1.5,13.8,0.0
457,1.0,13.8,0.0
458,1.25,13.8,0.0
459,1.975,13.8,0.0
460,1.75,13.8,0.0
461,1.0,13.8,0.0
462,1.75,13.8,0.0
463,1.25,13.8,0.0
464,2.25,13.8,0.0
465,1.25,13.8,0.0
466,1.75,13.8,0.0
467,1.0,13.8,0.0
468,1.75,13.8,0.0
469,1.5,13.8,0.0
470,2.25,13.8,0.0
471,1.75,13.8,0.0
472,2.25,13.8,0.0
473,1.25,13.8,0.0
474,1.5,13.8,0.0
475,1.5,13.8,0.0
476,2.0,13.8,0.0
477,1.5,13.8,0.0
478,2.0,13.8,0.0
479,1.25,13.8,0.0
480,1.5,13.8,0.0
481,1.25,13.8,0.0
482,2.25,13.8,0.0
483,1.25,13.8,0.0
484,1.975,13.8,0.0
485,1.75,13.8,0.0
486,2.25,13.8,0.0
487,0.75,13.8,0.0
488,2.725,13.8,0.0
489,1.25,13.8,0.0
490,1.25,13.8,0.0
491,1.25,13.8,0.0
492,2.0,13.8,0.0
493,1.5,13.8,0.0
494,2.0,13.8,0.0
495,1.975,13.8,0.0
496,1.75,13.8,0.0
497,1.225,13.8,0.0
498,2.25,13.8,0.0
499,1.5,13.8,0.0
500,2.25,13.8,0.0
501,1.0,13.8,0.0
502,1.75,13.8,0.0
503,1.5,13.8,0.0
504,1.5,13.8,0.0
505,2.0,13.8,0.0
506,1.25,13.8,0.0
507,2.0,13.8,0.0
508,2.25,13.8,0.0
509,1.5,13.8,0.0
510,2.475,13.8,0.0
511,1.0,13.9,0.0
512,2.0,13.9,0.0
513,1.25,13.9,0.0
514,2.0,13.9,0.0
515,1.5,13.9,0.0
516,2.25,13.8,0.0
517,1.25,13.8,0.0
518,1.5,13.8,0.0
519,1.0,13.8,0.0
520,1.75,13.9,0.0
521,1.725,13.9,0.0
522,1.5,13.8,0.0
523,1.5,13.8,0.0
524,2.25,13.8,0.0
525,1.25,13.8,0.0
526,2.25,13.8,0.0
527,1.25,13.8,0.0
528,1.75,13.8,0.0
529,1.725,13.8,0.0
530,2.0,13.8,0.0
531,1.5,13.8,0.0
532,1.5,13.8,0.0
533,1.5,13.8,0.0
534,2.25,13.8,0.0
535,1.0,13.8,0.0
536,2.0,13.8,0.0
537,1.25,13.8,0.0
538,2.25,13.9,0.0
539,1.25,13.9,0.0
540,2.0,13.9,0.0
541,1.25,13.9,0.0
542,3.425,13.9,0.0
543,1.0,13.9,0.0
544,1.25,13.9,0.0
545,1.75,13.9,0.0
546,1.75,13.9,0.0
547,1.0,13.9,0.0
548,9.525,13.9,0.0
549,22.625,13.8,0.0
550,36.35,13.8,0.0
551,28.85,13.8,0.0
552,1.75,13.8,0.0
553,1.25,13.8,0.0
554,2.0,13.8,0.0
555,1.0,13.8,0.0
556,1.75,13.8,0.0
557,1.475,13.8,0.0
558,1.0,13.8,0.0
559,1.0,13.8,0.0
560,2.725,13.8,0.0
561,1.25,13.8,0.0
562,2.0,13.8,0.0
563,1.25,13.8,0.0
564,1.5,13.8,0.0
565,1.5,13.8,0.0
566,1.75,13.8,0.0
567,1.75,13.8,0.0
568,1.5,13.8,0.0
569,2.225,13.8,0.0
570,1.5,13.8,0.0
571,1.5,13.8,0.0
572,1.5,13.8,0.0
573,2.725,13.8,0.0
574,13.725,13.8,0.0
575,1.5,13.8,0.0
576,1.25,13.8,0.0
577,1.725,13.8,0.0
578,1.25,13.8,0.0
579,1.5,13.8,0.0
580,2.25,13.8,0.0
581,0.75,13.8,0.0
582,2.0,13.8,0.0
583,1.0,13.8,0.0
584,2.0,13.8,0.0
585,1.25,13.8,0.0
586,1.75,13.8,0.0
587,1.25,13.8,0.0
588,2.0,13.8,0.0
589,1.5,13.8,0.0
590,2.5,13.8,0.0
591,1.0,13.8,0.0
592,2.0,13.8,0.0
593,0.75,13.8,0.0
594,2.0,13.8,0.0
595,1.75,13.8,0.0
596,1.75,13.8,0.0
597,1.25,13.8,0.0
598,1.25,13.8,0.0
599,1.25,13.8,0.0
600,15.125,14.0,0.0
601,13.725,14.1,0.0
602,6.925000000000001,14.1,0.0
603,7.5,14.1,0.0
604,14.7,14.1,0.0
605,7.800000000000001,14.2,0.0
606,6.525,14.2,0.0
607,4.75,14.2,0.0
608,4.475,14.2,0.0
609,3.975,14.2,0.0
610,60.525,14.3,0.0
611,86.075,14.7,0.0
612,97.725,14.9,0.0
613,49.925,15.0,0.0
614,47.5,15.2,0.0
615,41.85,15.2,0.0
616,84.35,15.2,0.0
617,85.2,15.3,0.0
618,28.575,15.4,0.0
619,23.775,15.3,0.0
620,61.075,15.3,0.0
621,57.0,15.5,0.0
622,21.0,15.4,0.0
623,68.125,15.4,0.0
624,49.8,15.3,0.0
625,43.825,15.4,0.0
626,13.475,15.4,0.0
627,60.85,15.4,0.0
628,34.225,15.2,0.0
629,38.65,15.0,0.0
630,12.225,15.0,0.0
631,28.225,14.8,0.0
632,38.325,14.9,0.0
633,95.2,15.1,0.0
634,89.6,15.2,0.0
635,71.10000000000001,15.1,0.0
636,18.025,15.1,0.0
637,27.225,15.1,0.0
638,22.775,15.0,0.0
639,22.575000000000003,15.0,0.0
640,36.85,15.4,0.0
641,35.725,15.4,0.0
642,30.675,14.9,0.0
643,57.1,15.1,0.0
644,89.80000000000001,16.2,0.0
645,95.275,17.1,0.0
646,100.0,18.0,0.0
647,99.75,17.5,0.0
648,100.0,17.2,0.0
649,99.75,18.9,0.0
650,99.75,21.5,0.0
651,100.0,23.4,0.0
652,100.0,24.1,0.0
653,100.0,24.6,0.0
654,100.0,25.3,0.0
655,100.0,26.1,0.0
656,100.0,26.5,0.0
657,99.75,26.8,0.0
658,100.0,27.0,0.0
659,100.0,27.2,0.0
660,100.0,27.4,0.0
661,99.75,27.6,0.0
662,99.5,28.3,0.0
663,100.0,25.6,0.0
664,99.25,27.0,0.0
665,100.0,28.1,0.0
666,100.0,28.7,0.0
667,100.0,22.4,0.0
668,100.0,21.0,0.0
669,100.0,23.2,0.0
670,100.0,24.0,0.0
671,100.0,24.5,0.0
672,100.0,25.3,0.0
673,100.0,26.1,0.0
674,100.0,26.5,0.0
675,100.0,26.8,0.0
676,100.0,26.8,0.0
677,100.0,26.7,0.0
678,100.0,26.8,0.0
679,100.0,26.8,0.0
680,100.0,26.9,0.0
681,100.0,27.2,0.0
682,100.0,27.5,0.0
683,100.0,27.9,0.0
684,100.0,28.5,0.0
685,100.0,29.4,0.0
686,100.0,30.5,0.0
687,99.75,31.3,0.0
688,100.0,32.0,0.0
689,100.0,28.1,0.0
690,100.0,29.6,0.0
691,100.0,30.6,0.0
692,100.0,26.3,0.0
693,100.0,18.8,0.0
694,100.0,21.6,0.0
695,100.0,23.6,0.0
696,100.0,24.1,0.0
697,100.0,24.7,0.0
698,100.0,23.0,0.0
699,100.0,25.0,0.0
700,100.0,26.0,0.0
701,100.0,23.1,0.0
702,100.0,18.9,0.0
703,100.0,21.6,0.0
704,100.0,23.7,0.0
705,100.0,24.0,0.0
706,100.0,24.6,0.0
707,100.0,25.6,0.0
708,100.0,26.2,0.0
709,100.0,26.5,0.0
710,100.0,26.8,0.0
711,100.0,26.7,0.0
712,100.0,26.7,0.0
713,100.0,26.7,0.0
714,100.0,26.8,0.0
715,100.0,27.0,0.0
716,100.0,27.3,0.0
717,100.0,27.5,0.0
718,100.0,27.9,0.0
719,100.0,28.7,0.0
720,100.0,29.8,0.0
721,100.0,30.6,0.0
722,99.75,31.4,0.0
723,100.0,29.3,0.0
724,99.75,28.6,0.0
725,100.0,30.0,0.0
726,100.0,30.7,0.0
727,99.75,22.2,0.0
728,100.0,20.1,0.0
729,100.0,22.6,0.0
730,100.0,23.6,0.0
731,100.0,24.2,0.0
732,100.0,25.1,0.0
733,100.0,25.8,0.0
734,100.0,23.3,0.0
735,99.75,24.8,0.0
736,100.0,25.9,0.0
737,100.0,25.4,0.0
738,100.0,21.7,0.0
739,100.0,21.1,0.0
740,100.0,23.1,0.0
741,100.0,24.0,0.0
742,100.0,24.5,0.0
743,100.0,25.4,0.0
744,100.0,26.0,0.0
745,100.0,26.4,0.0
746,100.0,26.7,0.0
747,100.0,26.7,0.0
748,100.0,27.0,0.0
749,100.0,27.1,0.0
750,100.0,27.5,0.0
751,100.0,28.3,0.0
752,100.0,25.5,0.0
753,100.0,26.8,0.0
754,100.0,28.1,0.0
755,100.0,24.9,0.0
756,100.0,19.1,0.0
757,100.0,21.7,0.0
758,100.0,23.2,0.0
759,100.0,23.9,0.0
760,100.0,24.6,0.0
761,100.0,25.3,0.0
762,100.0,25.8,0.0
763,100.0,26.4,0.0
764,100.0,26.9,0.0
765,100.0,27.0,0.0
766,100.0,24.4,0.0
767,100.0,25.8,0.0
768,100.0,26.9,0.0
769,100.0,21.4,0.0
770,100.0,20.4,0.0
771,100.0,22.8,0.0
772,100.0,23.7,0.0
773,100.0,24.2,0.0
774,100.0,24.9,0.0
775,100.0,25.7,0.0
776,100.0,26.1,0.0
777,100.0,26.4,0.0
778,100.0,26.7,0.0
779,100.0,26.9,0.0
780,100.0,27.1,0.0
781,100.0,27.3,0.0
782,99.5,24.8,0.0
783,100.0,26.3,0.0
784,100.0,27.3,0.0
785,100.0,18.1,0.0
786,100.0,20.7,0.0
787,100.0,23.0,0.0
788,100.0,23.6,0.0
789,100.0,24.6,0.0
790,100.0,25.2,0.0
791,100.0,25.6,0.0
792,100.0,26.7,0.0
793,99.75,25.0,0.0
794,100.0,25.8,0.0
795,100.0,26.2,0.0
796,100.0,18.6,0.0
797,100.0,21.1,0.0
798,100.0,23.4,0.0
799,100.0,23.8,0.0
800,100.0,24.4,0.0
801,100.0,25.3,0.0
802,100.0,26.0,0.0
803,100.0,26.3,0.0
804,100.0,26.6,0.0
805,100.0,26.6,0.0
806,100.0,26.6,0.0
807,100.0,26.8,0.0
808,100.0,27.0,0.0
809,100.0,27.2,0.0
810,100.0,27.7,0.0
811,100.0,25.2,0.0
812,100.0,26.9,0.0
813,100.0,27.9,0.0
814,99.75,24.8,0.0
815,100.0,19.7,0.0
816,100.0,22.3,0.0
817,100.0,23.6,0.0
818,100.0,24.2,0.0
819,100.0,24.9,0.0
820,100.0,23.0,0.0
821,100.0,24.8,0.0
822,100.0,26.1,0.0
823,100.0,23.2,0.0
824,100.0,18.7,0.0
825,100.0,21.3,0.0
826,100.0,23.2,0.0
827,100.0,24.0,0.0
828,100.0,24.7,0.0
829,100.0,25.3,0.0
830,100.0,25.9,0.0
831,100.0,24.1,0.0
832,100.0,25.5,0.0
833,100.0,26.1,0.0
834,100.0,23.3,0.0
835,100.0,18.5,0.0
836,100.0,21.2,0.0
837,100.0,23.4,0.0
838,100.0,24.1,0.0
839,100.0,24.6,0.0
840,96.525,22.5,0.0
841,95.95,24.0,0.0
842,96.175,24.3,0.0
843,96.525,21.2,0.0
844,99.75,15.7,0.0
845,93.975,15.6,0.0
846,88.82500000000002,15.5,0.0
847,94.225,15.7,0.0
848,96.825,16.2,0.0
849,91.3,16.9,0.0
850,97.55,17.4,0.0
851,85.75,17.7,0.0
852,18.375,17.7,0.0
853,2.25,17.7,0.0
854,6.125,17.8,0.0
855,3.725,17.8,0.0
856,27.15,17.9,0.0
857,78.1,18.7,0.0
858,32.175000000000004,19.0,0.0
859,14.725,19.1,0.0
860,15.175,19.3,0.0
861,13.475,19.4,0.0
862,24.15,19.6,0.0
863,24.775,19.7,0.0
864,50.95,20.1,0.0
865,25.25,20.3,0.0
866,26.575,20.6,0.0
867,15.775,20.7,0.0
868,27.35,20.8,0.0
869,54.8,20.9,0.0
870,42.4,21.1,0.0
871,43.1,21.4,0.0
872,52.55,21.6,0.0
873,31.175,21.6,0.0
874,24.3,21.7,0.0
875,46.3,22.0,0.0
876,45.45,22.4,0.0
877,46.55,22.7,0.0
878,73.275,22.8,0.0
879,77.44999999999999,23.1,0.0
880,67.7,23.4,0.0
881,82.125,23.6,0.0
882,91.075,24.0,0.0
883,93.625,24.3,0.0
884,96.0,24.7,0.0
885,100.0,24.9,0.0
886,99.75,25.2,0.0
887,100.0,25.4,0.0
888,99.0,25.8,0.0
889,99.75,26.3,0.0
890,87.725,26.5,0.0
891,77.875,26.7,0.0
892,78.75,26.9,0.0
893,78.775,27.2,0.0
894,77.225,27.5,0.0
895,60.525000000000006,28.0,0.0
896,55.1,28.2,0.0
897,49.575,28.5,0.0
898,30.6,28.8,0.0
899,32.675,29.0,0.0
900,20.5,29.0,0.0
901,17.3,29.1,0.0
902,15.85,29.1,0.0
903,19.95,29.1,0.0
904,17.075,29.2,0.0
905,15.724999999999998,29.2,0.0
906,13.125,29.2,0.0
907,13.125,29.2,0.0
908,13.55,29.2,0.0
909,15.6,29.3,0.0
910,12.375,29.3,0.0
911,15.025,29.3,0.0
912,14.525,29.3,0.0
913,17.0,29.3,0.0
914,15.875,29.3,0.0
915,13.775,29.3,0.0
916,14.7,29.4,0.0
917,13.125,29.4,0.0
918,12.05,29.4,0.0
919,12.95,29.4,0.0
920,20.4,29.4,0.0
921,11.8,29.4,0.0
922,15.825,29.4,0.0
923,9.45,29.4,0.0
924,10.325,29.4,0.0
925,31.825,29.4,0.0
926,35.599999999999994,29.5,0.0
927,35.175000000000004,29.5,0.0
928,25.875,29.7,0.0
929,10.325,29.7,0.0
930,12.525,29.7,0.0
931,23.825000000000003,29.7,0.0
932,11.325,29.7,0.0
933,22.7,29.7,0.0
934,23.95,29.9,0.0
935,9.7,29.9,0.0
936,10.475,29.9,0.0
937,10.2,29.9,0.0
938,8.25,29.9,0.0
939,8.6,29.9,0.0
940,11.025000000000002,29.9,0.0
941,17.9,29.9,0.0
942,17.375,29.9,0.0
943,30.075000000000003,30.0,0.0
944,40.85,30.2,0.0
945,10.75,30.2,0.0
946,10.95,30.2,0.0
947,16.9,30.2,0.0
948,8.575,30.2,0.0
949,8.1,30.2,0.0
950,5.05,30.2,0.0
951,9.05,30.2,0.0
952,8.600000000000001,30.2,0.0
953,6.1,30.2,0.0
954,8.05,30.2,0.0
955,8.524999999999999,30.2,0.0
956,14.0,30.2,0.0
957,7.725,30.2,0.0
958,20.65,30.2,0.0
959,26.65,30.2,0.0
960,12.075,30.2,0.0
961,15.825,30.2,0.0
962,12.075,30.2,0.0
963,13.35,30.2,0.0
964,33.6,30.2,0.0
965,20.3,30.3,0.0
966,15.875,30.3,0.0
967,16.275,30.3,0.0
968,14.55,30.3,0.0
969,16.175,30.3,0.0
970,15.025,30.3,0.0
971,16.1,30.3,0.0
972,13.45,30.3,0.0
973,27.125000000000004,30.3,0.0
974,17.55,30.3,0.0
975,16.5,30.3,0.0
976,5.375,30.3,0.0
977,9.25,30.3,0.0
978,8.25,30.3,0.0
979,7.825,30.3,0.0
980,10.0,30.3,0.0
981,8.450000000000001,30.3,0.0
982,7.525,30.3,0.0
983,14.15,30.3,0.0
984,21.3,30.3,0.0
985,6.075,30.3,0.0
986,17.225,30.3,0.0
987,22.8,30.3,0.0
988,27.475,30.3,0.0
989,4.35,30.3,0.0
