,AVERAGE_CPU_USAGE,AVERAGE_MEMORY_USAGE,AVERAGE_DISK_USAGE,STD_CPU_USAGE,STD_MEMORY_USAGE,STD_DISK_USAGE,CV_CPU_USAGE,CV_MEMORY_USAGE,CV_DISK_USAGE,MIN_CPU_USAGE,MIN_MEMORY_USAGE,MIN_DISK_USAGE,MAX_CPU_USAGE,MAX_MEMORY_USAGE,MAX_DISK_USAGE,SENT_BYTES,RECEIVED_BYTES
TOTAL_USAGE,21.063938128430078,31.996893001642427,0.16227015983656298,22.178377534447733,4.955609625816886,0.08031882500313517,310.8478562443563,39.802684448734624,49.49697780789244,0.0,10.4,0.0,100.0,32.0,0.9000000000000057,25.556285784579813,25.07885291147977
BASE_USAGE,2.833,11.342333333333332,0.0,1.1125414599016075,0.05203737972735438,0.0,39.27078926585271,0.45878901807994577,0.0,1.475,11.2,0.0,14.175,11.5,0.0,1.796148717403412e-05,4.561711102724075e-05
SERVER_USAGE,4.195833333333334,3.7633333333333336,0.0,7.270881272048267,0.4994008632573858,0.0,173.28813359400039,13.27017351436809,0.0,1.5,11.4,0.0,43.475,15.4,0.0,0.0003737490624189377,0.000524044968187809
WORKFLOW_USAGE,14.035104795096744,16.891226334975762,0.16227015983656298,13.794954802497857,4.404171382832146,0.08031882500313517,98.28893338450322,26.073721916286587,49.49697780789244,1.75,14.1,0.0,100.0,32.0,0.9000000000000057,25.55589407403022,25.078283249400556
