,STD_CPU_USAGE,STD_MEMORY_USAGE,STD_DISK_USAGE
TOTAL_USAGE,45.21135897042454,1.545577487511132,0.0
BASE_USAGE,4.319076607685439,0.6105985223987654,0.0
SERVER_USAGE,9.679548528842771,0.08645808232895268,0.0
WORKFLOW_USAGE,31.212733833896333,0.8485208827834141,0.0
