Duration (Seconds),CPU_Usage,Memory_Usage,Disk_Usage
3221,10.2,27.7,0.09999999999999432
3222,34.375,27.7,0.09999999999999432
3223,32.5,27.7,0.09999999999999432
3224,8.299999999999999,27.7,0.09999999999999432
3225,45.375,27.7,0.09999999999999432
3226,10.875,27.7,0.09999999999999432
3227,17.05,27.7,0.09999999999999432
3228,14.075,27.7,0.09999999999999432
3229,14.875,27.7,0.09999999999999432
3230,15.85,27.7,0.09999999999999432
3231,12.925,27.7,0.09999999999999432
3232,11.95,27.7,0.09999999999999432
3233,11.65,27.7,0.09999999999999432
3234,10.975,27.7,0.09999999999999432
3235,11.45,27.7,0.09999999999999432
3236,13.1,27.7,0.09999999999999432
3237,23.825,27.7,0.09999999999999432
3238,25.15,27.7,0.09999999999999432
3239,8.65,27.7,0.09999999999999432
3240,6.625,27.7,0.09999999999999432
3241,27.825,27.7,0.09999999999999432
3242,32.075,27.7,0.09999999999999432
3243,17.075,27.7,0.09999999999999432
3244,6.775,27.7,0.09999999999999432
3245,7.824999999999999,27.7,0.09999999999999432
3246,7.675000000000001,27.7,0.09999999999999432
3247,9.55,27.7,0.09999999999999432
3248,6.05,27.7,0.09999999999999432
3249,15.349999999999998,27.7,0.09999999999999432
3250,37.175,27.7,0.09999999999999432
3251,20.6,27.7,0.09999999999999432
3252,11.825,27.7,0.09999999999999432
3253,15.8,27.7,0.09999999999999432
3254,13.05,27.7,0.09999999999999432
3255,13.35,27.7,0.09999999999999432
3256,12.25,27.7,0.09999999999999432
3257,13.375,27.7,0.09999999999999432
3258,10.0,27.7,0.09999999999999432
3259,12.75,27.7,0.09999999999999432
3260,11.325,27.7,0.09999999999999432
3261,12.8,27.7,0.09999999999999432
3262,22.225,27.7,0.09999999999999432
3263,29.175,27.7,0.09999999999999432
3264,39.225,27.7,0.09999999999999432
3265,15.175,27.7,0.09999999999999432
3266,24.1,27.7,0.09999999999999432
3267,19.55,27.7,0.09999999999999432
3268,14.15,27.7,0.09999999999999432
3269,16.25,27.7,0.09999999999999432
3270,15.175,27.7,0.09999999999999432
3271,17.400000000000002,27.7,0.09999999999999432
3272,16.775,27.7,0.09999999999999432
3273,13.55,27.7,0.09999999999999432
3274,11.925,27.7,0.09999999999999432
3275,15.725,27.7,0.09999999999999432
3276,9.25,27.7,0.09999999999999432
3277,30.975,27.8,0.09999999999999432
3278,35.675,27.8,0.09999999999999432
3279,28.275,27.8,0.09999999999999432
3280,24.0,27.8,0.09999999999999432
3281,13.7,27.8,0.09999999999999432
3282,12.95,27.8,0.09999999999999432
3283,21.475,27.7,0.09999999999999432
3284,27.025,27.7,0.09999999999999432
3285,11.175,27.8,0.09999999999999432
3286,9.1,27.8,0.09999999999999432
3287,14.425,27.8,0.09999999999999432
3288,6.0,27.8,0.09999999999999432
3289,8.15,27.8,0.09999999999999432
3290,22.45,27.8,0.09999999999999432
3291,6.05,27.8,0.09999999999999432
3292,6.35,27.8,0.09999999999999432
3293,8.325000000000001,27.8,0.09999999999999432
3294,5.5,27.8,0.09999999999999432
3295,8.825,27.8,0.09999999999999432
3296,6.55,27.8,0.09999999999999432
3297,8.225,27.8,0.09999999999999432
3298,10.95,27.8,0.09999999999999432
3299,30.25,27.8,0.09999999999999432
3300,21.575,27.8,0.09999999999999432
3301,7.3,27.8,0.09999999999999432
3302,24.4,27.8,0.09999999999999432
3303,21.275,27.8,0.09999999999999432
3304,9.3,27.8,0.09999999999999432
3305,10.7,27.8,0.09999999999999432
3306,22.125,27.8,0.09999999999999432
3307,22.65,27.8,0.09999999999999432
3308,9.125,27.8,0.09999999999999432
3309,9.125,27.8,0.09999999999999432
3310,8.35,27.8,0.09999999999999432
3311,8.425,27.8,0.09999999999999432
3312,9.775,27.8,0.09999999999999432
3313,9.875,27.8,0.09999999999999432
3314,8.9,27.8,0.09999999999999432
3315,11.9,27.8,0.09999999999999432
3316,12.275,27.8,0.09999999999999432
3317,14.175,27.8,0.09999999999999432
3318,15.8,27.8,0.09999999999999432
3319,15.375,27.8,0.09999999999999432
3320,15.0,27.8,0.09999999999999432
3321,16.35,27.8,0.09999999999999432
3322,25.75,27.8,0.09999999999999432
3323,22.875,27.8,0.09999999999999432
3324,13.025,27.8,0.09999999999999432
3325,38.625,27.8,0.09999999999999432
3326,48.025,27.8,0.09999999999999432
3327,18.4,27.8,0.09999999999999432
3328,17.525,27.8,0.09999999999999432
3329,23.625,27.8,0.09999999999999432
3330,24.55,27.8,0.09999999999999432
3331,12.125000000000002,27.8,0.09999999999999432
3332,11.6,27.8,0.09999999999999432
3333,10.75,27.8,0.09999999999999432
3334,11.975,27.8,0.09999999999999432
3335,9.675,27.8,0.09999999999999432
3336,17.125,27.8,0.09999999999999432
3337,30.275,27.8,0.09999999999999432
3338,10.8,27.8,0.09999999999999432
3339,11.85,27.8,0.09999999999999432
3340,10.6,27.8,0.09999999999999432
3341,10.4,27.8,0.09999999999999432
3342,23.725,27.8,0.09999999999999432
3343,10.85,27.8,0.09999999999999432
3344,10.325,27.8,0.09999999999999432
3345,11.325,27.8,0.09999999999999432
3346,10.625,27.8,0.09999999999999432
3347,10.75,27.8,0.09999999999999432
3348,25.1,27.8,0.09999999999999432
3349,21.1,27.8,0.09999999999999432
3350,11.375,27.8,0.09999999999999432
3351,12.45,27.8,0.09999999999999432
3352,15.5,27.8,0.09999999999999432
3353,30.55,27.8,0.09999999999999432
3354,29.725,27.8,0.09999999999999432
3355,25.225,27.8,0.09999999999999432
3356,11.675,27.8,0.09999999999999432
3357,18.475,27.8,0.09999999999999432
3358,12.825,27.8,0.09999999999999432
3359,11.3,27.8,0.09999999999999432
3360,12.55,27.8,0.09999999999999432
3361,18.975,27.8,0.09999999999999432
3362,28.525,27.8,0.09999999999999432
3363,12.125,27.8,0.09999999999999432
3364,8.55,27.8,0.09999999999999432
3365,7.875,27.8,0.09999999999999432
3366,9.925,27.8,0.09999999999999432
3367,9.425,27.8,0.09999999999999432
3368,15.4,27.8,0.09999999999999432
3369,8.1,27.8,0.09999999999999432
3370,8.825,27.8,0.09999999999999432
3371,9.05,27.8,0.09999999999999432
3372,11.225,27.8,0.09999999999999432
3373,10.6,27.8,0.09999999999999432
3374,10.975,27.8,0.09999999999999432
3375,30.275,27.8,0.09999999999999432
3376,18.55,27.8,0.09999999999999432
3377,15.05,27.8,0.09999999999999432
3378,41.75,27.8,0.09999999999999432
3379,11.35,27.8,0.09999999999999432
3380,13.1,27.8,0.09999999999999432
3381,10.825,27.8,0.09999999999999432
3382,6.95,27.8,0.09999999999999432
3383,15.95,27.8,0.09999999999999432
3384,9.125,27.8,0.09999999999999432
3385,10.275,27.8,0.09999999999999432
3386,10.249999999999998,27.8,0.09999999999999432
3387,12.2,27.8,0.09999999999999432
3388,12.474999999999998,27.8,0.09999999999999432
3389,10.025,27.8,0.09999999999999432
3390,18.05,27.8,0.09999999999999432
3391,10.95,27.8,0.09999999999999432
3392,36.725,27.8,0.09999999999999432
3393,36.35,27.8,0.09999999999999432
3394,20.200000000000003,27.8,0.09999999999999432
3395,15.7,27.8,0.09999999999999432
3396,24.9,27.8,0.09999999999999432
3397,12.425,27.8,0.09999999999999432
3398,10.725,27.8,0.09999999999999432
3399,12.1,27.8,0.09999999999999432
3400,9.45,27.8,0.09999999999999432
3401,13.675,27.8,0.09999999999999432
3402,12.575,27.8,0.09999999999999432
3403,12.525,27.8,0.09999999999999432
3404,11.1,27.8,0.09999999999999432
3405,11.425,27.8,0.09999999999999432
3406,9.075,27.8,0.09999999999999432
3407,13.2,27.8,0.09999999999999432
3408,10.825,27.8,0.09999999999999432
3409,16.0,27.8,0.09999999999999432
3410,29.925,27.8,0.09999999999999432
3411,13.225,27.8,0.09999999999999432
3412,10.325,27.8,0.09999999999999432
3413,10.8,27.8,0.09999999999999432
3414,11.775,27.8,0.09999999999999432
3415,11.425,27.8,0.09999999999999432
3416,11.925,27.8,0.09999999999999432
3417,11.25,27.8,0.09999999999999432
3418,8.85,27.8,0.09999999999999432
3419,8.95,27.8,0.09999999999999432
3420,10.3,27.8,0.09999999999999432
3421,10.725,27.8,0.09999999999999432
3422,12.975,27.8,0.09999999999999432
3423,11.0,27.8,0.09999999999999432
3424,9.275,27.8,0.09999999999999432
3425,9.65,27.8,0.09999999999999432
3426,18.4,27.8,0.09999999999999432
3427,15.6,27.8,0.09999999999999432
3428,30.925,27.8,0.09999999999999432
3429,43.875,27.8,0.09999999999999432
3430,7.125,27.8,0.09999999999999432
3431,10.25,27.8,0.09999999999999432
3432,8.45,27.8,0.09999999999999432
3433,9.75,27.8,0.09999999999999432
3434,27.5,27.8,0.09999999999999432
3435,18.2,27.8,0.09999999999999432
3436,8.975,27.8,0.09999999999999432
3437,10.925,27.8,0.09999999999999432
3438,8.625,27.8,0.09999999999999432
3439,11.7,27.8,0.09999999999999432
3440,22.0,27.8,0.09999999999999432
3441,10.9,27.8,0.09999999999999432
3442,9.575,27.8,0.09999999999999432
3443,10.925,27.8,0.09999999999999432
3444,12.1,27.8,0.09999999999999432
3445,13.05,27.8,0.09999999999999432
3446,11.925,27.8,0.09999999999999432
3447,23.8,27.8,0.09999999999999432
3448,25.775,27.8,0.09999999999999432
3449,9.85,27.8,0.09999999999999432
3450,5.85,27.8,0.09999999999999432
3451,8.399999999999999,27.8,0.09999999999999432
3452,16.075,27.8,0.09999999999999432
3453,31.4,27.8,0.09999999999999432
3454,18.1,27.8,0.09999999999999432
3455,11.175,27.8,0.09999999999999432
3456,8.675,27.8,0.09999999999999432
3457,9.925,27.8,0.09999999999999432
3458,7.9,27.8,0.09999999999999432
3459,10.975,27.8,0.09999999999999432
3460,17.875,27.8,0.09999999999999432
3461,10.4,27.8,0.09999999999999432
3462,25.075,27.8,0.09999999999999432
3463,27.325,27.8,0.09999999999999432
3464,24.875,27.8,0.09999999999999432
3465,12.075,27.8,0.09999999999999432
3466,12.125,27.8,0.09999999999999432
3467,14.8,27.8,0.09999999999999432
3468,12.4,27.8,0.09999999999999432
3469,12.75,27.8,0.09999999999999432
3470,11.9,27.8,0.09999999999999432
3471,12.175,27.8,0.09999999999999432
3472,16.8,27.8,0.09999999999999432
3473,30.725,27.8,0.09999999999999432
3474,10.9,27.8,0.09999999999999432
3475,8.5,27.8,0.09999999999999432
3476,10.925,27.8,0.09999999999999432
3477,11.025,27.8,0.09999999999999432
3478,12.675,27.8,0.09999999999999432
3479,11.425,27.8,0.09999999999999432
3480,10.85,27.8,0.09999999999999432
3481,13.55,27.8,0.09999999999999432
3482,10.95,27.8,0.09999999999999432
3483,15.65,27.8,0.09999999999999432
3484,23.575,27.8,0.09999999999999432
3485,8.875,27.8,0.09999999999999432
3486,21.35,27.8,0.09999999999999432
3487,23.5,27.8,0.09999999999999432
3488,6.8,27.8,0.09999999999999432
3489,6.775,27.8,0.09999999999999432
3490,6.824999999999999,27.8,0.09999999999999432
3491,8.375,27.8,0.09999999999999432
3492,6.775,27.8,0.09999999999999432
3493,7.5,27.8,0.09999999999999432
3494,27.725,27.8,0.09999999999999432
3495,28.275,27.8,0.09999999999999432
3496,39.975,27.8,0.09999999999999432
3497,10.675,27.8,0.09999999999999432
3498,11.075,27.8,0.09999999999999432
3499,10.4,27.8,0.09999999999999432
3500,9.925,27.8,0.09999999999999432
3501,10.775,27.8,0.09999999999999432
3502,8.9,27.8,0.09999999999999432
3503,8.85,27.8,0.09999999999999432
3504,7.699999999999999,27.8,0.09999999999999432
3505,8.700000000000001,27.8,0.09999999999999432
3506,7.75,27.8,0.09999999999999432
3507,10.2,27.8,0.09999999999999432
3508,27.475,27.8,0.09999999999999432
3509,26.125,27.8,0.09999999999999432
3510,9.3,27.8,0.09999999999999432
3511,10.075,27.8,0.09999999999999432
3512,9.55,27.8,0.09999999999999432
3513,11.475,27.9,0.09999999999999432
3514,8.825000000000001,27.9,0.09999999999999432
3515,15.875,27.9,0.09999999999999432
3516,8.25,27.9,0.09999999999999432
3517,12.75,27.9,0.09999999999999432
3518,24.05,27.8,0.09999999999999432
3519,19.45,27.8,0.09999999999999432
3520,7.975,27.8,0.09999999999999432
3521,8.875,27.8,0.09999999999999432
3522,8.575,27.8,0.09999999999999432
3523,11.2,27.8,0.09999999999999432
3524,8.325,27.8,0.09999999999999432
3525,10.0,27.8,0.09999999999999432
3526,9.624999999999998,27.8,0.09999999999999432
3527,7.725,27.8,0.09999999999999432
3528,7.85,27.8,0.09999999999999432
3529,28.2,27.9,0.09999999999999432
3530,11.975,27.9,0.09999999999999432
3531,11.075,27.9,0.09999999999999432
3532,7.975,27.9,0.09999999999999432
3533,8.85,27.9,0.09999999999999432
3534,9.725,27.9,0.09999999999999432
3535,31.125,27.9,0.09999999999999432
3536,17.475,27.9,0.09999999999999432
3537,16.4,27.9,0.09999999999999432
3538,14.75,27.9,0.09999999999999432
3539,17.65,27.9,0.09999999999999432
3540,23.275,27.9,0.09999999999999432
3541,10.825,27.9,0.09999999999999432
3542,27.875,27.9,0.09999999999999432
3543,16.35,27.9,0.09999999999999432
3544,7.574999999999999,27.9,0.09999999999999432
3545,9.875,27.9,0.09999999999999432
3546,9.125,27.9,0.09999999999999432
3547,8.6,27.9,0.09999999999999432
3548,8.175,27.9,0.09999999999999432
3549,10.025,27.9,0.09999999999999432
3550,7.35,27.9,0.09999999999999432
3551,9.35,27.9,0.09999999999999432
3552,18.475,27.9,0.09999999999999432
3553,11.375,27.9,0.09999999999999432
3554,7.325,27.9,0.09999999999999432
3555,7.65,27.9,0.09999999999999432
3556,18.825,27.9,0.09999999999999432
3557,22.075,27.9,0.09999999999999432
3558,7.525,27.9,0.09999999999999432
3559,6.575,27.9,0.09999999999999432
3560,6.5,27.9,0.09999999999999432
3561,9.425,27.9,0.09999999999999432
3562,7.55,27.9,0.09999999999999432
3563,9.575,27.9,0.09999999999999432
3564,10.525,27.9,0.09999999999999432
3565,22.775,27.9,0.09999999999999432
3566,29.05,27.9,0.09999999999999432
3567,10.45,27.9,0.09999999999999432
3568,15.15,27.9,0.09999999999999432
3569,10.6,27.9,0.09999999999999432
3570,16.575,27.9,0.09999999999999432
3571,23.075,27.9,0.09999999999999432
3572,8.05,27.9,0.09999999999999432
3573,9.275,27.9,0.09999999999999432
3574,9.35,27.9,0.09999999999999432
3575,27.8,27.9,0.09999999999999432
3576,16.45,27.9,0.09999999999999432
3577,11.075,27.9,0.09999999999999432
3578,10.3,27.9,0.09999999999999432
3579,11.85,27.9,0.09999999999999432
3580,9.725,27.9,0.09999999999999432
3581,12.3,27.9,0.09999999999999432
3582,12.125,27.9,0.09999999999999432
3583,13.15,27.9,0.09999999999999432
3584,12.225,27.9,0.09999999999999432
3585,13.75,27.9,0.09999999999999432
3586,12.225,27.9,0.09999999999999432
3587,11.0,27.9,0.09999999999999432
3588,8.8,27.9,0.09999999999999432
3589,10.575,27.9,0.09999999999999432
3590,20.025,27.9,0.09999999999999432
3591,16.875,27.9,0.09999999999999432
3592,47.525,27.9,0.09999999999999432
3593,26.6,27.9,0.09999999999999432
3594,21.35,27.9,0.09999999999999432
3595,17.549999999999997,27.9,0.09999999999999432
3596,18.25,27.9,0.09999999999999432
3597,20.45,27.9,0.09999999999999432
3598,8.225,27.9,0.09999999999999432
3599,12.125,27.9,0.09999999999999432
3600,7.975,27.9,0.09999999999999432
3601,10.775,27.9,0.09999999999999432
3602,10.175,27.9,0.09999999999999432
3603,9.95,27.9,0.09999999999999432
3604,11.65,27.9,0.09999999999999432
3605,11.975,27.9,0.09999999999999432
3606,12.6,27.9,0.09999999999999432
3607,17.675,27.9,0.09999999999999432
3608,20.05,27.9,0.09999999999999432
3609,35.95,27.9,0.09999999999999432
3610,39.075,27.9,0.09999999999999432
3611,22.6,27.9,0.09999999999999432
3612,12.6,27.9,0.09999999999999432
3613,12.9,27.9,0.09999999999999432
3614,13.05,27.9,0.09999999999999432
3615,9.125,27.9,0.09999999999999432
3616,8.275,27.9,0.09999999999999432
3617,10.95,27.9,0.09999999999999432
3618,8.299999999999999,27.9,0.09999999999999432
3619,9.15,27.9,0.09999999999999432
3620,8.375,27.9,0.09999999999999432
3621,9.175,27.9,0.09999999999999432
3622,9.075,27.9,0.09999999999999432
3623,8.025,27.9,0.09999999999999432
3624,11.7,27.9,0.09999999999999432
3625,15.6,27.9,0.09999999999999432
3626,9.375,27.9,0.09999999999999432
3627,11.875,27.9,0.09999999999999432
3628,11.725,27.9,0.09999999999999432
3629,13.2,27.9,0.09999999999999432
3630,29.2,27.9,0.09999999999999432
3631,34.25,27.9,0.09999999999999432
3632,28.575,27.9,0.09999999999999432
3633,15.575,27.9,0.09999999999999432
3634,8.05,27.9,0.09999999999999432
3635,10.3,27.9,0.09999999999999432
3636,8.725,27.9,0.09999999999999432
3637,18.7,27.9,0.09999999999999432
3638,14.025,27.9,0.09999999999999432
3639,10.425,27.9,0.09999999999999432
3640,12.525,27.9,0.09999999999999432
3641,16.775,27.9,0.09999999999999432
3642,12.1,27.9,0.09999999999999432
3643,28.25,27.9,0.09999999999999432
3644,13.325,27.9,0.09999999999999432
3645,14.475,27.9,0.09999999999999432
3646,10.35,27.9,0.09999999999999432
3647,11.75,27.9,0.09999999999999432
3648,9.925,27.9,0.09999999999999432
3649,9.85,27.9,0.09999999999999432
3650,27.2,27.9,0.09999999999999432
3651,9.2,27.9,0.09999999999999432
3652,10.475,27.9,0.09999999999999432
3653,13.525,27.9,0.09999999999999432
3654,30.175,27.9,0.09999999999999432
3655,16.674999999999997,27.9,0.09999999999999432
3656,9.325,27.9,0.09999999999999432
3657,8.2,27.9,0.09999999999999432
3658,18.450000000000003,27.9,0.09999999999999432
3659,30.25,27.9,0.09999999999999432
3660,7.824999999999999,27.9,0.09999999999999432
3661,9.575,27.9,0.09999999999999432
3662,24.225,27.9,0.09999999999999432
3663,13.575,27.9,0.09999999999999432
3664,11.325,27.9,0.09999999999999432
3665,9.25,27.9,0.09999999999999432
3666,9.025,27.9,0.09999999999999432
3667,9.9,27.9,0.09999999999999432
3668,7.675000000000001,27.9,0.09999999999999432
3669,12.15,27.9,0.09999999999999432
3670,24.1,27.9,0.09999999999999432
3671,17.125,27.9,0.09999999999999432
3672,11.35,27.9,0.09999999999999432
3673,12.225,27.9,0.09999999999999432
3674,12.525,27.9,0.09999999999999432
3675,13.15,27.9,0.09999999999999432
3676,10.275,27.9,0.09999999999999432
3677,12.55,27.9,0.09999999999999432
3678,10.825,27.9,0.09999999999999432
3679,47.425,27.9,0.09999999999999432
3680,31.65,27.9,0.09999999999999432
3681,12.125,27.9,0.09999999999999432
3682,11.075,27.9,0.09999999999999432
3683,10.625,27.9,0.09999999999999432
3684,15.15,27.9,0.09999999999999432
3685,23.925,27.9,0.09999999999999432
3686,8.75,27.9,0.09999999999999432
3687,11.75,27.9,0.09999999999999432
3688,9.6,27.9,0.09999999999999432
3689,7.775,27.9,0.09999999999999432
3690,8.0,27.9,0.09999999999999432
3691,8.85,27.9,0.09999999999999432
3692,8.675,27.9,0.09999999999999432
3693,7.975,27.9,0.09999999999999432
3694,8.75,27.9,0.09999999999999432
3695,7.375,27.9,0.09999999999999432
3696,9.275,27.9,0.09999999999999432
3697,17.200000000000003,27.9,0.09999999999999432
3698,16.875,27.9,0.09999999999999432
3699,30.975,27.9,0.09999999999999432
3700,37.825,27.9,0.09999999999999432
3701,24.45,27.9,0.09999999999999432
3702,9.425,27.9,0.09999999999999432
3703,11.475,27.9,0.09999999999999432
3704,9.7,27.9,0.09999999999999432
3705,10.45,27.9,0.09999999999999432
3706,10.325,27.9,0.09999999999999432
3707,18.275,27.9,0.09999999999999432
3708,28.225,27.9,0.09999999999999432
3709,25.525,27.9,0.09999999999999432
3710,8.425,27.9,0.09999999999999432
3711,10.825,27.9,0.09999999999999432
3712,9.0,27.9,0.09999999999999432
3713,13.15,27.9,0.09999999999999432
3714,10.45,27.9,0.09999999999999432
3715,12.05,27.9,0.09999999999999432
3716,12.05,27.9,0.09999999999999432
3717,12.475,27.9,0.09999999999999432
3718,9.9,27.9,0.09999999999999432
3719,12.525,27.9,0.09999999999999432
3720,11.4,27.9,0.09999999999999432
3721,11.625,27.9,0.09999999999999432
3722,9.8,27.9,0.09999999999999432
3723,14.275,27.9,0.09999999999999432
3724,29.975,27.9,0.09999999999999432
3725,12.4,27.9,0.09999999999999432
3726,12.0,27.9,0.09999999999999432
3727,11.5,27.9,0.09999999999999432
3728,15.7,27.9,0.09999999999999432
3729,62.150000000000006,27.9,0.09999999999999432
3730,34.875,27.9,0.09999999999999432
3731,7.649999999999999,27.9,0.09999999999999432
3732,10.175,27.9,0.09999999999999432
3733,10.1,27.9,0.09999999999999432
3734,10.35,27.9,0.09999999999999432
3735,10.525,27.9,0.09999999999999432
3736,10.775,27.9,0.09999999999999432
3737,10.375,27.9,0.09999999999999432
3738,10.6,27.9,0.09999999999999432
3739,11.475,27.9,0.09999999999999432
3740,10.125,27.9,0.09999999999999432
3741,18.175,27.9,0.09999999999999432
3742,14.775,27.9,0.09999999999999432
3743,11.725,27.9,0.09999999999999432
3744,17.8,27.9,0.09999999999999432
3745,29.450000000000003,27.9,0.09999999999999432
3746,7.925000000000001,27.9,0.09999999999999432
3747,9.55,27.9,0.09999999999999432
3748,7.425,27.9,0.09999999999999432
3749,12.925,27.9,0.09999999999999432
3750,7.074999999999999,27.9,0.09999999999999432
3751,9.55,27.9,0.09999999999999432
3752,8.225000000000001,27.9,0.09999999999999432
3753,15.2,27.9,0.09999999999999432
3754,16.1,27.9,0.09999999999999432
3755,25.8,27.9,0.09999999999999432
3756,28.575000000000003,27.9,0.09999999999999432
3757,11.825,27.9,0.09999999999999432
3758,10.975,27.9,0.09999999999999432
3759,16.85,27.9,0.09999999999999432
3760,11.95,27.9,0.09999999999999432
3761,11.125,27.9,0.09999999999999432
3762,15.775,27.9,0.09999999999999432
3763,30.225,27.9,0.09999999999999432
3764,8.275,27.9,0.09999999999999432
3765,11.075,27.9,0.09999999999999432
3766,8.825,27.9,0.09999999999999432
3767,22.325,27.9,0.09999999999999432
3768,21.275,27.9,0.09999999999999432
3769,14.425,27.9,0.09999999999999432
3770,13.8,27.9,0.09999999999999432
3771,17.625,27.9,0.09999999999999432
3772,15.175,27.9,0.09999999999999432
3773,16.825,27.9,0.09999999999999432
3774,29.475,27.9,0.09999999999999432
3775,12.875,27.9,0.09999999999999432
3776,12.025,27.9,0.09999999999999432
3777,18.5,27.9,0.09999999999999432
3778,30.950000000000003,27.9,0.09999999999999432
3779,14.725,27.9,0.09999999999999432
3780,12.075,27.9,0.09999999999999432
3781,12.7,27.9,0.09999999999999432
3782,11.65,27.9,0.09999999999999432
3783,13.675,27.9,0.09999999999999432
3784,13.775,27.9,0.09999999999999432
3785,14.3,27.9,0.09999999999999432
3786,11.65,27.9,0.09999999999999432
3787,32.6,27.9,0.09999999999999432
3788,36.8,27.9,0.09999999999999432
3789,20.65,27.9,0.09999999999999432
3790,24.325000000000003,27.9,0.09999999999999432
3791,11.0,27.9,0.09999999999999432
3792,11.35,27.9,0.09999999999999432
3793,11.975,27.9,0.09999999999999432
3794,13.025,27.9,0.09999999999999432
3795,11.4,27.9,0.09999999999999432
3796,7.949999999999999,27.9,0.09999999999999432
3797,11.05,27.9,0.09999999999999432
3798,10.0,27.9,0.09999999999999432
3799,12.0,27.9,0.09999999999999432
3800,24.2,27.9,0.09999999999999432
3801,7.975,27.9,0.09999999999999432
3802,11.225,27.9,0.09999999999999432
3803,9.4,27.9,0.09999999999999432
3804,10.45,27.9,0.09999999999999432
3805,13.95,27.9,0.09999999999999432
3806,25.225,27.9,0.09999999999999432
3807,32.65,27.9,0.09999999999999432
3808,24.575,27.9,0.09999999999999432
3809,16.125,27.9,0.09999999999999432
3810,7.225,27.9,0.09999999999999432
3811,9.075,27.9,0.09999999999999432
3812,13.725,27.9,0.09999999999999432
3813,16.7,27.9,0.09999999999999432
3814,7.1,27.9,0.09999999999999432
3815,10.225,27.9,0.09999999999999432
3816,9.6,27.9,0.09999999999999432
3817,10.7,27.9,0.09999999999999432
3818,10.425,27.9,0.09999999999999432
3819,10.7,27.9,0.09999999999999432
3820,11.175,27.9,0.09999999999999432
3821,23.5,27.4,0.09999999999999432
3822,20.8,27.4,0.09999999999999432
3823,11.575,27.4,0.09999999999999432
3824,13.9,27.4,0.09999999999999432
3825,21.175,27.4,0.09999999999999432
3826,30.3,27.4,0.09999999999999432
3827,10.5,27.4,0.09999999999999432
3828,19.35,27.4,0.09999999999999432
3829,13.95,27.4,0.09999999999999432
3830,16.175,27.4,0.09999999999999432
3831,13.95,27.3,0.09999999999999432
3832,12.225,27.3,0.09999999999999432
3833,12.3,27.3,0.09999999999999432
3834,22.35,27.3,0.09999999999999432
3835,21.975,27.4,0.09999999999999432
3836,13.475,27.4,0.09999999999999432
3837,14.075,27.4,0.09999999999999432
3838,17.849999999999998,27.4,0.09999999999999432
3839,16.95,27.4,0.09999999999999432
3840,12.95,27.4,0.09999999999999432
3841,14.925,27.4,0.09999999999999432
3842,14.45,27.4,0.09999999999999432
3843,13.2,27.4,0.09999999999999432
3844,27.8,27.4,0.09999999999999432
3845,18.525,27.4,0.09999999999999432
3846,10.775,27.4,0.09999999999999432
3847,14.0,27.4,0.09999999999999432
3848,11.075,27.4,0.09999999999999432
3849,11.8,27.4,0.09999999999999432
3850,19.0,27.4,0.09999999999999432
3851,30.725,27.4,0.09999999999999432
3852,11.825,27.4,0.09999999999999432
3853,14.475,27.4,0.09999999999999432
3854,22.375,27.4,0.09999999999999432
3855,19.9,27.5,0.09999999999999432
3856,30.075,27.5,0.09999999999999432
3857,18.85,27.5,0.09999999999999432
3858,11.85,27.5,0.09999999999999432
3859,22.625,27.5,0.09999999999999432
3860,27.525,27.5,0.09999999999999432
3861,34.225,27.8,0.09999999999999432
3862,32.05,27.8,0.09999999999999432
3863,14.125,27.8,0.09999999999999432
3864,14.425,27.8,0.09999999999999432
3865,15.975,27.8,0.09999999999999432
3866,13.775,27.8,0.09999999999999432
3867,12.475,27.8,0.09999999999999432
3868,12.125,27.8,0.09999999999999432
3869,13.8,27.8,0.09999999999999432
3870,11.675,27.8,0.09999999999999432
3871,16.725,27.8,0.09999999999999432
3872,52.2,27.8,0.09999999999999432
3873,31.625,27.8,0.09999999999999432
3874,12.65,27.8,0.09999999999999432
3875,14.125,27.8,0.09999999999999432
3876,19.825,27.8,0.09999999999999432
3877,31.05,27.8,0.09999999999999432
3878,11.575,27.8,0.09999999999999432
3879,12.025,27.8,0.09999999999999432
3880,10.625,27.8,0.09999999999999432
3881,9.55,27.8,0.09999999999999432
3882,25.35,27.8,0.09999999999999432
3883,23.675,27.8,0.09999999999999432
3884,7.525,27.8,0.09999999999999432
3885,9.45,27.8,0.09999999999999432
3886,9.275,27.8,0.09999999999999432
3887,9.325,27.8,0.09999999999999432
3888,9.7,27.8,0.09999999999999432
3889,8.450000000000001,27.8,0.09999999999999432
3890,8.825,27.8,0.09999999999999432
3891,10.5,27.8,0.09999999999999432
3892,23.5,27.8,0.09999999999999432
3893,21.425,27.8,0.09999999999999432
3894,12.3,27.8,0.09999999999999432
3895,12.05,27.8,0.09999999999999432
3896,8.049999999999999,27.8,0.09999999999999432
3897,9.85,27.8,0.09999999999999432
3898,22.15,27.8,0.09999999999999432
3899,23.65,27.8,0.09999999999999432
3900,11.025,27.8,0.09999999999999432
3901,23.2,27.8,0.09999999999999432
3902,26.525,27.8,0.09999999999999432
3903,11.225,27.8,0.09999999999999432
3904,10.125,27.8,0.09999999999999432
3905,13.025,27.8,0.09999999999999432
3906,11.275,27.8,0.09999999999999432
3907,12.075,27.8,0.09999999999999432
3908,13.55,27.8,0.09999999999999432
3909,30.025,27.8,0.09999999999999432
3910,15.925,27.8,0.09999999999999432
